"date","ws","wd","pm10","pm25","u","v","year","precip","s.rad","a.temp","rh","dp","s.temp","height","temp850","ws.max","wd.max","u.max","v.max","time","dow","u.s1","v.s1","u.max.s1","v.max.s1"
2015-11-17,2.106340874114,334.851382169574,25.1666666666667,9.875,-0.895129166666667,1.90667916666667,2015,0.3,135.791666666667,12.425,44.4166666666667,0.1875,13.4958333333333,5790,6.6,8.7,306,-7.0384,5.1137,413,"2",-0.114854166666667,2.76244583333333,-9.0814,3.2338
2015-11-18,2.2132768183621,340.611681985717,16.75,8.16666666666667,-0.7347375,2.08775416666667,2015,0,133.416666666667,16.1,49.75,5.0875,13.8666666666667,5830,14.8,7.8,319,-5.1173,5.8867,414,"3",-0.834220833333333,4.4344375,-4.6627,6.9389
2015-11-19,1.37491635473369,344.643840590873,19.2916666666667,9.33333333333333,-0.3641,1.32582916666667,2015,0,135.541666666667,18.3208333333333,43.625,5.05416666666667,14.45,5850,16.8,7.1,290,-6.6718,2.4283,415,"4",0.0902625000000001,2.02944583333333,-4.9209,5.2956
2015-11-20,1.22772731375688,346.032049952017,19.4583333333333,9.58333333333333,-0.296341666666667,1.19141666666667,2015,0.1,132.375,20.4625,40.7916666666667,6.33333333333333,15.075,5840,17.6,6.4,267,-6.3912,-0.335,416,"5",0.626075,2.0122875,2.9514,7.2395
2015-11-21,0.191458504409763,347.918715916829,33.5833333333333,12.2916666666667,-0.0400791666666667,0.187216666666667,2015,0.1,131.875,17.475,54.0416666666667,7.21666666666667,15.275,5810,17.2,6,302,-5.0883,3.1795,417,"6",0.995754166666667,-0.8865625,3.189,-2.5095
2015-11-22,0.395930955617824,72.8518993508561,34.5416666666667,10.4166666666667,0.378329166666667,0.116729166666667,2015,0,131.291666666667,17.0041666666667,46.7916666666667,4.8375,15.1875,5800,16.4,6.9,268,-6.8958,-0.2408,418,"0",0.751854166666667,-0.03055,2.719,0.5344
2015-11-23,1.8753412750401,282.915962520427,21.625,11,-1.82789583333333,0.419179166666667,2015,0.4,119.791666666667,13.4416666666667,75.2916666666667,8.89166666666667,15.0916666666667,5750,15.6,8.2,269,-8.1988,-0.1431,419,"1",-0.683329166666667,0.5149375,-5.1891,1.4391
2015-11-24,1.57785179687699,294.36797291705,15.75,8.5,-1.43728181818182,0.651027272727273,2015,0.7,98.875,12.5291666666667,81.9583333333333,9.41666666666667,15.2833333333333,5720,9.8,8.6,268,-8.5948,-0.3001,420,"2",-0.8406125,1.17207916666667,-5.7709,7.1264
2015-11-25,2.12118170926063,328.147388049399,21.2916666666667,9.58333333333333,-1.1194125,1.8017375,2015,1.7,123.041666666667,9.46666666666667,77.5416666666667,5.52083333333333,14.4291666666667,5560,0.2,10.6,300,-9.1799,5.3,421,"3",-0.770104166666667,1.87017916666667,-8.4566,4.4587
2015-11-26,1.28383950648862,332.138865065603,15.125,10.6666666666667,-0.599979166666667,1.135025,2015,0,123,8.6625,66.75,2.43333333333333,13.5041666666667,5540,0.2,9.6,283,-9.354,2.1595,422,"4",0.269725,2.01775833333333,-6.8904,1.4772
2015-11-27,1.51563847483959,284.407712541492,30.375,18.125,-1.4679625,0.3771125,2015,0,125.458333333333,8.9625,66.4166666666667,2.8375,13.1291666666667,5500,1,8.5,277,-8.4366,1.0359,423,"5",-0.346016666666667,1.49334166666667,-6.8458,2.9059
2015-11-28,0.971326689459529,179.997318368144,30.375,15.2916666666667,4.58333333333289e-05,-0.971325,2015,0,124.166666666667,9.84583333333333,61,2.41666666666667,12.9458333333333,5610,1.6,9.4,263,-9.3299,-1.1456,424,"6",0.724429166666667,-1.1251375,-4.6224,-0.6579
2015-11-29,0.672370162281375,175.88208762381,26.1666666666667,14.7083333333333,0.0482916666666666,-0.670629166666667,2015,0,129.416666666667,10.3833333333333,53.2083333333333,0.620833333333333,12.9208333333333,5600,2.4,8.4,274,-8.3795,0.586,425,"0",0.457554166666667,-0.6590125,-4.6882,0.7509
2015-11-30,0.537282257310682,27.3107727533555,30.8695652173913,14.6086956521739,0.2465125,0.477383333333333,2015,0,120.875,9.70416666666667,51.25,-0.433333333333333,12.6333333333333,5710,4.6,6.6,288,-6.277,2.0395,426,"1",0.596079166666667,0.241370833333333,-5.7427,2.17
2015-12-01,1.29854284436751,325.426514628251,61.25,17.1666666666667,-0.736879166666667,1.06921666666667,2015,0,125.458333333333,11.9,48.6666666666667,0.954166666666667,12.6541666666667,5720,7.8,8.8,303,-7.3803,4.7928,427,"2",-0.609045833333333,1.5944375,-7.9677,3.9206
2015-12-02,0.357360595575351,59.1204481086931,37.1666666666667,14,0.3067125,0.183408333333333,2015,0,119.416666666667,12.9,56.625,3.6,13,5780,11.2,5.6,286,-5.3831,1.5436,428,"3",0.414758333333333,-0.284304166666667,-3.9853,1.5218
2015-12-03,0.574347330579333,285.387516890391,23.2083333333333,7.70833333333333,-0.553758333333333,0.1524,2015,1.5,106.75,12.5791666666667,73.7916666666667,7.72083333333333,13.3916666666667,5770,12.4,6.5,277,-6.4515,0.7922,429,"4",0.3364625,0.059475,-3.0596,7.0704
2015-12-04,2.30301000531932,347.825507734723,10.75,6.25,-0.485675,2.25120833333333,2015,0.1,120.041666666667,12.7166666666667,69.375,6.5875,13.5291666666667,5690,5,5.5,333,-2.4969,4.9005,430,"5",0.594058333333333,3.70973333333333,-3.7239,5.6262
2015-12-05,0.746345338641106,64.1436345361885,28.125,12.1666666666667,0.671633333333333,0.3254875,2015,0,86.625,12.5708333333333,64.4583333333333,5.52916666666667,13.1166666666667,5790,12.2,5.9,310,-4.5197,3.7924,431,"6",0.714308333333333,0.8516,-4.3591,3.0636
2015-12-06,0.766836377138876,335.552401564647,24.1666666666667,11,-0.317358333333333,0.698083333333333,2015,0,92,12.6333333333333,63.625,5.75833333333333,13.2541666666667,5810,11.4,6.3,302,-5.3427,3.3385,432,"0",0.4941125,0.948383333333333,-6.0737,3.339
2015-12-07,2.40527266053784,318.696959819573,66.7083333333333,15.9166666666667,-1.58757916666667,1.8069125,2015,0.1,111.833333333333,16.5875,50.5833333333333,5.60416666666667,13.5875,5820,14.6,9.3,306,-7.5239,5.4664,433,"1",-1.60485833333333,2.60769166666667,-9.4279,2.9545
2015-12-08,2.60445511246657,321.471040529637,42.5217391304348,11.1739130434783,-1.62234166666667,2.03744166666667,2015,0.1,93.0416666666667,17.7375,53.3333333333333,7.89166666666667,14.0708333333333,5860,16,7.7,304,-6.3836,4.3058,434,"2",-1.58300833333333,2.72735,-8.1588,3.48
2015-12-09,1.58643310816626,319.884807443021,40.6666666666667,12.0416666666667,-1.0221875,1.21321666666667,2015,0,112.333333333333,14.9333333333333,70.2083333333333,8.97083333333333,14.075,5870,18,8.3,303,-6.961,4.5205,435,"3",-0.757933333333333,1.0293875,-8.4988,4.3117
2015-12-10,0.751200455797376,200.215741159383,20.3333333333333,8.08333333333333,-0.259575,-0.704925,2015,1.5,30.75,13.5166666666667,93.5416666666667,12.4791666666667,14.3958333333333,5790,14.4,9.3,250,-8.7391,-3.1808,436,"4",-0.203308333333333,-0.7874625,-7.1707,-2.0426
2015-12-11,2.77884358519059,321.169806435506,20.6666666666667,8.83333333333333,-1.74237916666667,2.16473333333333,2015,7.5,88.4166666666667,10.9666666666667,82.1666666666667,7.9125,13.8291666666667,5550,2.6,9.4,312,-6.9856,6.2898,437,"5",-2.44410416666667,3.13054166666667,-6.1004,6.9931
2015-12-12,2.69024652560134,334.657920126474,13.7083333333333,11.125,-1.15148333333333,2.43135833333333,2015,0,120.125,11.1291666666667,66.75,4.95,13.0208333333333,5580,1.8,10,316,-6.9466,7.1934,438,"6",0.0605625,3.78712916666667,-3.3451,6.6221
2015-12-13,2.2730206072441,303.395105509054,15.375,10,-1.8977375,1.2510875,2015,2.4,51.0833333333333,10.2625,73.875,5.74166666666667,12.7958333333333,5740,8.6,12.3,212,-6.518,-10.431,439,"0",-1.6003625,2.06280833333333,-10.1697,6.9895
2015-12-14,2.3395867853773,352.932184868197,10.9166666666667,8.875,-0.287875,2.3218125,2015,0,120.375,8.67916666666667,62.2916666666667,1.50833333333333,12.1041666666667,5510,-0.7,6.8,326,-3.8025,5.6375,440,"1",0.622816666666667,3.89653333333333,-3.0446,6.7117
2015-12-15,2.08379454218165,356.178761856805,11.4782608695652,9.95652173913044,-0.138866666666667,2.07914583333333,2015,0,124.666666666667,7.725,54.125,-1.47083333333333,11.4541666666667,5590,0.6,7.1,328,-3.7624,6.0211,441,"2",1.2291875,2.79515833333333,-2.4222,6.2447
2015-12-16,1.53328473274825,307.721003975138,29.1666666666667,13.4583333333333,-1.21283333333333,0.938095833333333,2015,0,121.666666666667,8.02916666666667,57.9166666666667,-0.1375,11.1458333333333,5660,3.2,8.2,279,-8.099,1.2828,442,"3",-0.414025,1.1598,-7.0127,3.4964
2015-12-17,2.22114231144296,322.584187629421,44.5416666666667,14.375,-1.34955416666667,1.76412916666667,2015,0,121.75,11.1708333333333,48.0416666666667,0.0500000000000001,11.2958333333333,5740,8.2,10.1,309,-7.8492,6.3561,443,"4",-0.763575,2.2911125,-8.5416,4.0194
2015-12-18,0.592227657545966,340.047544947961,22.3333333333333,12.25,-0.202091666666667,0.556670833333333,2015,0,121.708333333333,9.70416666666667,73.7083333333333,4.92083333333333,11.4125,5730,11,6.6,286,-6.3443,1.8192,444,"5",0.555541666666667,-0.0757875,-4.9208,1.2818
2015-12-19,1.0204984773199,28.0679085238766,13.5833333333333,10.1666666666667,0.4801625,0.900483333333333,2015,12.5,49.1666666666667,9.1,90.5,7.57083333333333,11.6,5630,7.4,9.3,304,-7.71,5.2005,445,"6",0.664920833333333,0.900854166666667,-8.5846,5.4901
2015-12-20,1.24568391730949,351.028694180565,15.75,10.4166666666667,-0.1942625,1.23044583333333,2015,0,94.4166666666667,9.02916666666667,72.25,4.02916666666667,11.2916666666667,5660,0,6,291,-5.6015,2.1502,446,"0",0.507858333333333,2.21877916666667,-3.5522,4.8181
2015-12-21,0.739342219312188,145.293128086154,9.91666666666667,5.25,0.420972727272727,-0.6078,2015,2.2,41.2083333333333,10.9458333333333,88.3333333333333,9.01666666666667,11.6583333333333,5710,5.6,11.6,272,-11.5929,0.4048,447,"1",0.5119625,-0.960808333333333,-6.9687,-0.1338
2015-12-22,8.93836472180941,288.42246639074,17.0416666666667,5.33333333333333,-8.48029583333333,2.82471666666667,2015,7,43,13.7083333333333,96.25,13.1166666666667,13.1583333333333,5690,7.8,15.7,274,-15.6618,1.0952,448,"2",-7.00950416666667,2.6542875,-9.7666,2.4532
2015-12-23,4.03113998399057,336.274923710082,16.625,9.04166666666667,-1.62192173913043,3.69045652173913,2015,0,121.583333333333,11.2291666666667,64.9166666666667,4.46666666666667,12.525,5680,3,7.6,336,-3.0912,6.9429,449,"3",-1.00059583333333,5.43135,-1.13,7.94
2015-12-24,2.56974842872425,296.572090104823,18.375,9,-2.2983125,1.1495,2015,1.6,104.5,9.375,74.4583333333333,4.94166666666667,11.8166666666667,5600,0.4,9.1,284,-8.8297,2.2015,450,"4",-1.5039,2.39827083333333,-6.3967,5.8821
2015-12-25,2.34477193735329,326.490888916777,16.3333333333333,10.1666666666667,-1.294475,1.95507916666667,2015,0,123.166666666667,7.76666666666667,72.2083333333333,2.8875,11.35,5560,-2.5,9.1,298,-8.0348,4.2722,451,"5",-0.82595,2.69514583333333,-7.4422,3.8084
2015-12-26,1.12834461626588,357.382672239709,12.8333333333333,10.4583333333333,-0.0515291666666667,1.127175,2015,0,129.333333333333,7.99583333333333,54.375,-1.3125,10.7791666666667,5690,-0.3,5.5,302,-4.6643,2.9146,452,"6",0.614008333333333,1.26035416666667,-4.3828,1.6212
2015-12-27,0.31156100583348,271.772218688626,18.5,14.25,-0.311416666666667,0.00962916666666664,2015,0,122.291666666667,6.81666666666667,64.0416666666667,0.208333333333333,10.3958333333333,5750,3.2,8,280,-7.8785,1.3892,453,"0",0.437658333333333,-0.2442125,-5.6871,1.2921
2015-12-28,1.08428678572872,16.1463897928117,10.9166666666667,10.7916666666667,0.301525,1.04151666666667,2015,0.3,107.875,7.05833333333333,75.7916666666667,2.88333333333333,10.55,5560,2.2,7.3,296,-6.5612,3.2001,454,"1",1.37009583333333,1.19115,-0.3334,7.0691
2015-12-29,2.14792781842347,352.359054453622,14.1304347826087,10.9565217391304,-0.285595833333333,2.12885416666667,2015,0,126.5,7.8875,60.75,0.283333333333333,10.2375,5600,1,5.7,334,-2.4987,5.1231,455,"2",0.4595875,3.24686666666667,-0.9214,6.4738
2015-12-30,0.754590738635814,327.694536639441,26.2916666666667,15.5833333333333,-0.4032875,0.637783333333333,2015,0,129.333333333333,8.22083333333333,50.25,-2.42916666666667,10.0833333333333,5680,5.8,7.7,304,-6.3836,4.3058,456,"3",0.501158333333333,0.906420833333333,-5.4618,1.8913
2015-12-31,0.216112355173925,192.589863727229,29.0416666666667,16.7083333333333,-0.0471041666666666,-0.210920833333333,2015,0,128.708333333333,8.575,55.875,-0.183333333333333,10.0916666666667,5690,3.6,6.2,266,-6.1849,-0.4325,457,"4",NA,NA,1.9323,1.7126
2016-01-01,0.79157979764367,99.7744400876584,25.0833333333333,16.5833333333333,0.7800875,-0.134395833333333,2016,0,118.5,8.28333333333333,70.8333333333333,3.1375,10.2083333333333,5640,2.6,6.6,258,-6.4558,-1.3722,458,"5",1.31295416666667,-0.00396666666666666,3.7124,-1.8187
2016-01-02,1.96079746303371,144.638503976785,23.875,14.5,1.13477916666667,-1.59907083333333,2016,0,106.916666666667,10.4083333333333,70.875,4.69583333333333,10.75,5660,5.6,9.3,208,-4.3661,-8.2114,459,"6",0.731358333333333,-1.02042083333333,-2.8685,-5.6786
2016-01-03,4.9414990938768,131.763010471439,19.5833333333333,9.79166666666667,3.6859,-3.29128333333333,2016,0,70.7916666666667,12.9583333333333,67,6.62916666666667,11.2541666666667,5630,4.6,12.6,145,7.2271,-10.3213,460,"0",2.82362916666667,-2.44845416666667,4.9304,-6.6146
2016-01-04,0.683800657783836,119.908121433977,21.4583333333333,12.4583333333333,0.592741666666667,-0.340954166666667,2016,0,62.9583333333333,12.7375,78.0416666666667,8.93333333333333,11.8833333333333,5540,5,6.4,256,-6.2099,-1.5483,461,"1",0.652191666666667,-0.0217375,3.6708,-2.1279
2016-01-05,1.19839699925133,230.306417529174,16.125,7.91666666666667,-0.9221375,-0.765395833333333,2016,5.9,51.125,11.975,88.625,10.1333333333333,12.1875,5550,6.2,12.5,285,-12.0741,3.2352,462,"2",-1.4716625,-0.699854166666667,-10.3347,2.8855
2016-01-06,4.80974038339659,176.547248977016,17,8.95833333333333,0.289670833333333,-4.80100833333333,2016,6.6,69.375,10.5625,86.8333333333333,8.37083333333333,11.925,5550,2.2,19,237,-15.9347,-10.3481,463,"3",-0.471429166666667,-4.343125,-10.6821,-7.0703
2016-01-07,0.868824117000204,336.850025747683,15.7083333333333,7.79166666666667,-0.341570833333333,0.7988625,2016,5.7,105.958333333333,9.62916666666667,87.875,7.67083333333333,11.6416666666667,5450,-0.3,9.7,302,-8.2261,5.1402,464,"4",-0.700033333333333,1.09985833333333,-7.7745,5.0488
2016-01-08,1.61144573019088,320.058375139311,21.9166666666667,9.83333333333333,-1.0345625,1.23549583333333,2016,0,112.166666666667,9.825,75.9583333333333,5.65,11.3583333333333,5550,1,10.9,273,-10.8851,0.5705,465,"5",-0.148929166666667,2.21704166666667,-7.3812,0.568
2016-01-09,3.09435661565864,105.033229341686,12.0833333333333,9.08333333333333,2.98845833333333,-0.8026125,2016,2.8,33.1666666666667,10.7416666666667,81.9166666666667,7.72916666666667,11.4541666666667,5650,5.2,6.1,132,4.5332,-4.0817,466,"6",2.87115,-0.999591666666667,4.586,-1.8065
2016-01-10,0.538909000887917,307.843044285121,14.3333333333333,8.45833333333333,-0.425570833333333,0.330620833333333,2016,1.8,42.2083333333333,11.4625,92.0416666666667,10.2041666666667,11.8833333333333,5650,5.2,5,285,-4.8296,1.2941,467,"0",-0.436316666666667,0.0838208333333333,-4.0402,0.5966
2016-01-11,0.503502461431857,32.6331272523811,20.25,8.45833333333333,0.271516666666667,0.424016666666667,2016,0.1,91.4583333333333,12.1083333333333,86.2916666666667,9.65,12.3166666666667,5690,5.2,4.8,287,-4.5903,1.4034,468,"1",0.343604166666667,0.580870833333333,-3.507,2.0575
2016-01-12,0.599068116450972,121.418044524386,24.2608695652174,11.304347826087,0.511241666666667,-0.312279166666667,2016,0,131.666666666667,11.5958333333333,62.5416666666667,4.375,12.0208333333333,5730,9.4,5.5,268,-5.4966,-0.1919,469,"2",0.863325,-0.564295833333333,4.6846,-2.1152
2016-01-13,0.824993710840191,342.616194388976,22,9.83333333333333,-0.246491666666667,0.787316666666667,2016,0.3,98.25,11.8041666666667,79.3333333333333,8.2125,12.0708333333333,5710,7.6,8,288,-7.6085,2.4721,470,"3",0.0531583333333333,0.7466625,-6.7557,3.8222
2016-01-14,2.01548058419493,305.909066283724,48.4166666666667,12.3333333333333,-1.63244166666667,1.18207083333333,2016,0,109.041666666667,10.925,79.8333333333333,7.49583333333333,11.9541666666667,5690,10.2,12.7,301,-10.886,6.541,471,"4",-0.9147875,2.4097125,-10.3992,5.1171
2016-01-15,0.267419035333901,329.307895646976,14.9583333333333,7.08333333333333,-0.1364875,0.229975,2016,0,104.541666666667,12.4333333333333,91.4166666666667,11.0291666666667,12.4791666666667,5660,7,7.2,298,-6.3572,3.3802,472,"5",0.14305,-0.0426291666666667,-6.2553,1.6294
2016-01-16,0.589789862704713,324.623040383769,20.375,9.125,-0.341458333333333,0.480883333333333,2016,0.2,107.708333333333,12.9333333333333,88.6666666666667,10.9833333333333,13.0041666666667,5720,9,7.6,303,-6.3739,4.1393,473,"6",-0.0818166666666667,0.51035,-4.7038,3.0664
2016-01-17,1.03969773859473,124.929112428274,19.1666666666667,10.2173913043478,0.852416666666667,-0.595295833333333,2016,0.1,45.4166666666667,11.95,97.75,11.5625,13.0208333333333,5740,7.4,4.7,148,2.4906,-3.9858,474,"0",0.375741666666667,-0.435025,3.9071,1.0316
2016-01-18,1.21706151233355,192.901404698428,9.75,3.33333333333333,-0.271736842105263,-1.18633157894737,2016,3.6,65.125,13.2833333333333,98.7083333333333,13.05,13.5416666666667,5690,5.8,6.1,265,-6.0768,-0.5317,475,"1",-0.0984375,-1.66729583333333,-1.3438,-5.0503
2016-01-19,3.72939095192203,177.110136577758,7.625,2.16666666666667,0.1880125,-3.72465416666667,2016,12.2,12.7083333333333,13.1333333333333,97.9166666666667,12.7916666666667,13.6875,5730,8.8,13.3,203,-5.1967,-12.2427,476,"2",-0.111179166666667,-3.32686666666667,-2.229,-10.6697
2016-01-20,0.786916908453439,306.631544806888,15.5833333333333,6,-0.631504166666667,0.469533333333333,2016,1.7,83.375,12.5333333333333,95.6666666666667,11.8208333333333,13.9625,5770,9.2,6.3,273,-6.2914,0.3297,477,"3",-0.674533333333333,0.680683333333333,-3.6242,-0.2217
2016-01-21,0.361016164784116,248.344435068448,21.8333333333333,7.95833333333333,-0.335541666666667,-0.133225,2016,0.1,103.333333333333,12.3458333333333,89.0416666666667,10.3875,13.4458333333333,5790,12,6.8,280,-6.6967,1.1808,478,"4",0.517375,-0.19765,3.3997,-0.7974
2016-01-22,0.878014259528517,138.594048396174,23.6666666666667,10.7083333333333,0.5807125,-0.658545833333333,2016,0,102.083333333333,13.4916666666667,86.625,11.1333333333333,13.7083333333333,5740,8.6,8.1,267,-8.0889,-0.4239,479,"5",0.7242,-0.507670833333333,-5.6388,-0.8729
2016-01-23,3.61691345258266,313.149077791826,38.5833333333333,9.45833333333333,-2.6388125,2.4736,2016,5.6,126.25,12.7666666666667,85.4166666666667,10.2625,13.8708333333333,5640,6.2,12.7,302,-10.7702,6.73,480,"6",-2.77575416666667,2.80706666666667,-9.7999,4.9074
2016-01-24,2.6143382619083,329.424028608872,29.25,7.625,-1.32986666666667,2.25082083333333,2016,0,129.541666666667,11.1708333333333,75.375,6.8,12.9666666666667,5650,1.4,8.9,309,-6.9166,5.601,481,"0",-0.971966666666667,3.464575,-9.0063,4.2765
2016-01-25,1.62989363660769,14.4531718394042,12.1666666666667,6.26086956521739,0.4067875,1.57830833333333,2016,0,141.166666666667,13.15,61.7916666666667,5.6125,12.6666666666667,5680,8.2,3.9,326,-2.1809,3.2332,482,"1",1.39958333333333,2.82510833333333,2.6059,7.3752
2016-01-26,0.222312878349701,342.389108375255,20.8181818181818,9.91304347826087,-0.0672541666666667,0.2119,2016,0,144.125,12.8,65.25,6.02916666666667,12.6541666666667,5790,8.8,5,283,-4.8719,1.1248,483,"2",0.633320833333333,0.64135,2.2709,4.3364
2016-01-27,0.124921588938373,339.89645448806,28.2916666666667,12.5833333333333,-0.0429375,0.1173125,2016,0.4,115.833333333333,12.0416666666667,76.1666666666667,7.6375,12.7125,5810,10.8,6.5,294,-5.938,2.6438,484,"3",0.358808333333333,-0.185154166666667,-2.8247,-2.8744
2016-01-28,1.46708118647502,329.040889939034,57.1666666666667,16.5,-0.754695833333333,1.258075,2016,0.1,128.458333333333,12.8041666666667,66.625,6.2375,12.5041666666667,5790,12,8.8,311,-6.6414,5.7733,485,"4",-0.2504375,1.2989,-8.1165,4.781
2016-01-29,3.06741981651603,313.78066961719,62.9166666666667,14.7083333333333,-2.21465416666667,2.12233333333333,2016,0,134.25,14.4791666666667,76,9.95416666666667,12.9666666666667,5800,13,10.4,303,-8.7222,5.6642,486,"5",-2.2636,2.34855,-9.9674,4.6056
2016-01-30,1.36104626365851,306.312765690865,21.375,6.95833333333333,-1.096725,0.806004166666667,2016,2.2,105.916666666667,12.8708333333333,91.4583333333333,11.4416666666667,13.7458333333333,5720,6.8,10.6,300,-9.1799,5.3,487,"6",-1.8251375,0.369925,-8.3849,3.7859
2016-01-31,5.60849448084523,318.478593651,32,9.375,-3.717875,4.199125,2016,15,90.3333333333333,10.35,80.7916666666667,6.9625,13.0291666666667,5570,5.4,17.3,307,-13.8164,10.4114,488,"0",-3.78814166666667,3.56092916666667,-13.7545,9.3827
